Série	Numéro	Nom	Rareté	Nb Normal	Nb Ed1	Nb Reverse	Nb Spéciale	Alternative	Gradées	Image URL
Clash des Rebelles	129/192	Archéomire	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/129.jpg?class=hd
Clash des Rebelles	130/192	Archéodong	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/130.jpg?class=hd
Clash des Rebelles	131/192	Tarinorme	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/131.jpg?class=hd
Clash des Rebelles	132/192	Fermite	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/132.jpg?class=hd
Clash des Rebelles	133/192	Monorpale	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/133.jpg?class=hd
Clash des Rebelles	134/192	Dimoclès	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/134.jpg?class=hd
Clash des Rebelles	135/192	Exagide	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/135.jpg?class=hd
Clash des Rebelles	136/192	Pachyradjah-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/136.jpg?class=hd
Clash des Rebelles	137/192	Pachyradjah-VMAX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/137.jpg?class=hd
Clash des Rebelles	138/192	Duralugon	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/138.jpg?class=hd
Clash des Rebelles	139/192	Zacian	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/139.jpg?class=hd
Clash des Rebelles	140/192	Zamazenta	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/140.jpg?class=hd
Clash des Rebelles	141/192	Ronflex	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/141.jpg?class=hd
Clash des Rebelles	142/192	Pijako	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/142.jpg?class=hd
Clash des Rebelles	143/192	Poichigeon	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/143.jpg?class=hd
Clash des Rebelles	144/192	Colombeau	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/144.jpg?class=hd
Clash des Rebelles	145/192	Déflaisan	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/145.jpg?class=hd
Clash des Rebelles	146/192	Sapereau	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/146.jpg?class=hd
Clash des Rebelles	147/192	Excavarenne	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/147.jpg?class=hd
Clash des Rebelles	148/192	Brutalibré	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/148.jpg?class=hd
Clash des Rebelles	149/192	Nounourson	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/149.jpg?class=hd
Clash des Rebelles	150/192	Chelours	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/150.jpg?class=hd
Clash des Rebelles	151/192	Rongourmand	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/151.jpg?class=hd
Clash des Rebelles	152/192	Rongrigou	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/152.jpg?class=hd
Clash des Rebelles	153/192	Moumouflon-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/153.jpg?class=hd
Clash des Rebelles	154/192	Ordres du Boss Giovanni	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/154.jpg?class=hd
Clash des Rebelles	155/192	Bandana Brûlant	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/155.jpg?class=hd
Clash des Rebelles	156/192	Grand Seau	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/156.jpg?class=hd
Clash des Rebelles	157/192	Pelle Maudite	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/157.jpg?class=hd
Clash des Rebelles	158/192	Guido	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/158.jpg?class=hd
Clash des Rebelles	159/192	Total Soin	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/159.jpg?class=hd
Clash des Rebelles	160/192	Mine de Galar	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/160.jpg?class=hd
Clash des Rebelles	161/192	Percy	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/161.jpg?class=hd
Clash des Rebelles	162/192	Pépite	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/162.jpg?class=hd
Clash des Rebelles	163/192	Liv	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/163.jpg?class=hd
Clash des Rebelles	164/192	Poké Ball	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/164.jpg?class=hd
Clash des Rebelles	165/192	Épuisette de Rappel	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/165.jpg?class=hd
Clash des Rebelles	166/192	Carolina	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/166.jpg?class=hd
Clash des Rebelles	167/192	Sonya	2	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/167.jpg?class=hd
Clash des Rebelles	168/192	Arrache-Outil	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/168.jpg?class=hd
Clash des Rebelles	169/192	Cour d'Entraînement	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/169.jpg?class=hd
Clash des Rebelles	170/192	Stade de Greenbury	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/170.jpg?class=hd
Clash des Rebelles	171/192	Énergie Capture	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/171.jpg?class=hd
Clash des Rebelles	172/192	Énergie Psy Frayeur	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/172.jpg?class=hd
Clash des Rebelles	173/192	Énergie Électrique Vélocité	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/173.jpg?class=hd
Clash des Rebelles	174/192	Énergie Jumelée	2	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/174.jpg?class=hd
Clash des Rebelles	175/192	Gorythmic-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/175.jpg?class=hd
Clash des Rebelles	176/192	Blancoton-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/176.jpg?class=hd
Clash des Rebelles	177/192	Feunard-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/177.jpg?class=hd
Clash des Rebelles	178/192	Pyrobut-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/178.jpg?class=hd
Clash des Rebelles	179/192	Milobellus-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/179.jpg?class=hd
Clash des Rebelles	180/192	Lézargus-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/180.jpg?class=hd
Clash des Rebelles	181/192	Fulgudog-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/181.jpg?class=hd
Clash des Rebelles	182/192	Salarsen-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/182.jpg?class=hd
Clash des Rebelles	183/192	Lanssorien-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/183.jpg?class=hd
Clash des Rebelles	184/192	Dunaconda-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/184.jpg?class=hd
Clash des Rebelles	185/192	Hexadron-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/185.jpg?class=hd
Clash des Rebelles	186/192	Sepiatroce-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/186.jpg?class=hd
Clash des Rebelles	187/192	Pachyradjah-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/187.jpg?class=hd
Clash des Rebelles	188/192	Moumouflon-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/188.jpg?class=hd
Clash des Rebelles	189/192	Ordres du Boss Giovanni	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/189.jpg?class=hd
Clash des Rebelles	190/192	Percy	5	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/190.jpg?class=hd
Clash des Rebelles	191/192	Liv	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/191.jpg?class=hd
Clash des Rebelles	192/192	Sonya	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/192.jpg?class=hd
Clash des Rebelles	193/192	Gorythmic-VMAX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/193.jpg?class=hd
Clash des Rebelles	194/192	Pyrobut-VMAX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/194.jpg?class=hd
Clash des Rebelles	195/192	Lézargus-VMAX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/195.jpg?class=hd
Clash des Rebelles	196/192	Salarsen-VMAX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/196.jpg?class=hd
Clash des Rebelles	197/192	Lanssorien-VMAX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/197.jpg?class=hd
Clash des Rebelles	198/192	Sepiatroce-VMAX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/198.jpg?class=hd
Clash des Rebelles	199/192	Pachyradjah-VMAX	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/199.jpg?class=hd
Clash des Rebelles	200/192	Ordres du Boss Giovanni	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/200.jpg?class=hd
Clash des Rebelles	201/192	Percy	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/201.jpg?class=hd
Clash des Rebelles	202/192	Liv	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/202.jpg?class=hd
Clash des Rebelles	203/192	Sonya	6	1	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/203.jpg?class=hd
Clash des Rebelles	204/192	Beldeneige	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/204.jpg?class=hd
Clash des Rebelles	205/192	Berserkatt de Galar	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/205.jpg?class=hd
Clash des Rebelles	206/192	Grande Amulette	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/206.jpg?class=hd
Clash des Rebelles	207/192	Épuisette de Rappel	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/207.jpg?class=hd
Clash des Rebelles	208/192	Arrache-Outil	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/208.jpg?class=hd
Clash des Rebelles	209/192	Énergie Jumelée	6	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH2/HD/209.jpg?class=hd
Épée et Bouclier	1/202	Celebi-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/1.jpg?class=hd
Épée et Bouclier	2/202	Rosélia	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/2.jpg?class=hd
Épée et Bouclier	3/202	Rosélia	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/3.jpg?class=hd
Épée et Bouclier	4/202	Roserade	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/4.jpg?class=hd
Épée et Bouclier	5/202	Doudouvet	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/5.jpg?class=hd
Épée et Bouclier	6/202	Farfaduvet	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/6.jpg?class=hd
Épée et Bouclier	7/202	Maracachi	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/7.jpg?class=hd
Épée et Bouclier	8/202	Fermite	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/8.jpg?class=hd
Épée et Bouclier	9/202	Sinistrail-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/9.jpg?class=hd
Épée et Bouclier	10/202	Ouistempo	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/10.jpg?class=hd
Épée et Bouclier	11/202	Ouistempo	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/11.jpg?class=hd
Épée et Bouclier	12/202	Badabouin	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/12.jpg?class=hd
Épée et Bouclier	13/202	Badabouin	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/13.jpg?class=hd
Épée et Bouclier	14/202	Gorythmic	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/14.jpg?class=hd
Épée et Bouclier	15/202	Gorythmic	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/15.jpg?class=hd
Épée et Bouclier	16/202	Larvadar	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/16.jpg?class=hd
Épée et Bouclier	17/202	Larvadar	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/17.jpg?class=hd
Épée et Bouclier	18/202	Coléodôme	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/18.jpg?class=hd
Épée et Bouclier	19/202	Astronelle	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/19.jpg?class=hd
Épée et Bouclier	20/202	Tournicoton	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/20.jpg?class=hd
Épée et Bouclier	21/202	Blancoton	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/21.jpg?class=hd
Épée et Bouclier	22/202	Goupix	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/22.jpg?class=hd
Épée et Bouclier	23/202	Feunard	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/23.jpg?class=hd
Épée et Bouclier	24/202	Chartor-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/24.jpg?class=hd
Épée et Bouclier	25/202	Victini-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/25.jpg?class=hd
Épée et Bouclier	26/202	Aflamanoir	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/26.jpg?class=hd
Épée et Bouclier	27/202	Tritox	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/27.jpg?class=hd
Épée et Bouclier	28/202	Malamandre	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/28.jpg?class=hd
Épée et Bouclier	29/202	Boumata	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/29.jpg?class=hd
Épée et Bouclier	30/202	Flambino	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/30.jpg?class=hd
Épée et Bouclier	31/202	Flambino	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/31.jpg?class=hd
Épée et Bouclier	32/202	Lapyro	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/32.jpg?class=hd
Épée et Bouclier	33/202	Lapyro	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/33.jpg?class=hd
Épée et Bouclier	34/202	Pyrobut	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/34.jpg?class=hd
Épée et Bouclier	35/202	Pyrobut	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/35.jpg?class=hd
Épée et Bouclier	36/202	Pyrobut	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/36.jpg?class=hd
Épée et Bouclier	37/202	Grillepattes	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/37.jpg?class=hd
Épée et Bouclier	38/202	Grillepattes	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/38.jpg?class=hd
Épée et Bouclier	39/202	Scolocendre	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/39.jpg?class=hd
Épée et Bouclier	40/202	Kokiyas	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/40.jpg?class=hd
Épée et Bouclier	41/202	Crustabri	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/41.jpg?class=hd
Épée et Bouclier	42/202	Krabby	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/42.jpg?class=hd
Épée et Bouclier	43/202	Krabby	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/43.jpg?class=hd
Épée et Bouclier	44/202	Krabboss	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/44.jpg?class=hd
Épée et Bouclier	45/202	Poissirène	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/45.jpg?class=hd
Épée et Bouclier	46/202	Poissirène	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/46.jpg?class=hd
Épée et Bouclier	47/202	Poissoroy	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/47.jpg?class=hd
Épée et Bouclier	48/202	Lokhlass	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/48.jpg?class=hd
Épée et Bouclier	49/202	Lokhlass-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/49.jpg?class=hd
Épée et Bouclier	50/202	Lokhlass-VMAX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/50.jpg?class=hd
Épée et Bouclier	51/202	Qwilfish	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/51.jpg?class=hd
Épée et Bouclier	52/202	Démanta	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/52.jpg?class=hd
Épée et Bouclier	53/202	Keldeo-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/53.jpg?class=hd
Épée et Bouclier	54/202	Larméléon	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/54.jpg?class=hd
Épée et Bouclier	55/202	Larméléon	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/55.jpg?class=hd
Épée et Bouclier	56/202	Arrozard	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/56.jpg?class=hd
Épée et Bouclier	57/202	Arrozard	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/57.jpg?class=hd
Épée et Bouclier	58/202	Lézargus	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/58.jpg?class=hd
Épée et Bouclier	59/202	Lézargus	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/59.jpg?class=hd
Épée et Bouclier	60/202	Khélocrok	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/60.jpg?class=hd
Épée et Bouclier	61/202	Torgamord	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/61.jpg?class=hd
Épée et Bouclier	62/202	Nigosier	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/62.jpg?class=hd
Épée et Bouclier	63/202	Frissonille	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/63.jpg?class=hd
Épée et Bouclier	64/202	Beldeneige	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/64.jpg?class=hd
Épée et Bouclier	65/202	Pikachu	1	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/65.jpg?class=hd
Épée et Bouclier	66/202	Raichu	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/66.jpg?class=hd
Épée et Bouclier	67/202	Loupio	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/67.jpg?class=hd
Épée et Bouclier	68/202	Loupio	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/68.jpg?class=hd
Épée et Bouclier	69/202	Lanturn	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/69.jpg?class=hd
Épée et Bouclier	70/202	Statitik	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/70.jpg?class=hd
Épée et Bouclier	71/202	Mygavolt	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/71.jpg?class=hd
Épée et Bouclier	72/202	Tokorico-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/72.jpg?class=hd
Épée et Bouclier	73/202	Voltoutou	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/73.jpg?class=hd
Épée et Bouclier	74/202	Voltoutou	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/74.jpg?class=hd
Épée et Bouclier	75/202	Fulgudog	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/75.jpg?class=hd
Épée et Bouclier	76/202	Fulgudog	4	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/76.jpg?class=hd
Épée et Bouclier	77/202	Wattapik	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/77.jpg?class=hd
Épée et Bouclier	78/202	Morpeko	3	0	-1	0	0	1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/78.jpg?class=hd
Épée et Bouclier	79/202	Morpeko-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/79.jpg?class=hd
Épée et Bouclier	80/202	Morpeko-VMAX	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/80.jpg?class=hd
Épée et Bouclier	81/202	Ponyta de Galar	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/81.jpg?class=hd
Épée et Bouclier	82/202	Galopa de Galar	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/82.jpg?class=hd
Épée et Bouclier	83/202	Fantominus	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/83.jpg?class=hd
Épée et Bouclier	84/202	Spectrum	2	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/84.jpg?class=hd
Épée et Bouclier	85/202	Ectoplasma	4	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/85.jpg?class=hd
Épée et Bouclier	86/202	Qulbutoké-V	5	0	-1	-1	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/86.jpg?class=hd
Épée et Bouclier	87/202	Munna	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/87.jpg?class=hd
Épée et Bouclier	88/202	Mushana	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/88.jpg?class=hd
Épée et Bouclier	89/202	Théffroi	1	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/89.jpg?class=hd
Épée et Bouclier	90/202	Polthégeist	3	0	-1	0	0	-1	0	https://pokecardex.b-cdn.net/assets/images/sets/SWSH1/HD/90.jpg?class=hd
